"V1","V4","V5","Class","duplicate_1","duplicate_2"
0.44783,-0.632225,0.074643,1,-0.555972,-0.563947
0.807232,0.338559,0.709285,1,-0.213734,0.939201
0.366733,-0.279706,-0.359568,1,-0.979966,-0.442695
-0.79743,0.767564,0.836867,1,0.932664,-0.678912
-0.726636,-1.043337,-0.136583,1,0.79086,-0.064104
1.300868,-0.307014,0.058021,1,-0.606808,-0.483149
-0.858947,0.25255,0.483167,2,-0.540016,-0.830674
0.595711,1.531514,-0.947453,1,-0.110665,0.199909
-0.534534,-0.099852,-0.451924,1,-0.050492,0.831065
-1.168874,-1.304129,-0.692537,1,-1.692687,-2.250384
-0.654524,1.072938,-1.009187,1,-0.136697,-0.801161
-0.344507,-0.035011,-0.675218,1,-0.173663,0.884492
-0.513198,0.007932,-0.239091,1,0.06385,0.486963
0.153847,0.049686,1.468971,1,-1.249723,1.36043
-0.312925,-0.760799,-0.358651,1,-1.347032,0.789317
2.290701,-0.362856,-0.026307,1,-0.692827,-1.795057
-0.546151,-0.826613,-0.372799,1,-1.402622,1.619649
-0.813956,0.751312,-0.136583,1,-0.379599,-1.033002
-0.246003,-0.188557,-0.601482,1,-1.297707,1.776747
-0.745704,0.25421,-0.136583,1,0.433956,0.270186
-0.51777,0.221946,-0.509674,1,0.477082,-0.005436
-0.325069,-1.509266,-0.295005,1,1.72248,-0.41667
0.314062,-0.34753,0.085651,1,-1.089847,0.014105
-0.453489,0.476002,1.448819,2,1.216899,0.147386
-0.395177,-0.594141,-0.519811,1,1.241504,-0.254303
-0.684282,1.120884,-0.136583,2,0.11465,-0.868143
-0.476814,0.034222,-0.638649,1,0.331485,0.969023
-0.233873,0.350592,-0.742063,2,0.724534,-0.440281
-0.51098,-1.085332,-0.136583,1,0.297749,1.489176
1.258689,-0.33172,-0.274807,1,-1.074385,0.178817
-0.201984,0.498147,1.114524,2,0.845008,-1.035276
-0.618384,-1.276043,-0.136583,1,1.243719,0.789305
2.815324,-0.830425,-0.302607,1,0.344538,-0.866839
0.369551,-0.877417,-0.427707,2,0.756152,1.309646
0.010505,-0.758411,-0.392001,1,-1.352492,1.025482
-0.18859,0.606502,-0.023765,2,0.45533,1.491432
1.75753,-0.403957,-0.203447,1,-0.942049,-0.794989
0.212738,1.031484,0.180859,2,0.900712,0.13996
-0.344947,1.093364,-1.011574,2,1.087122,-0.524313
-0.688655,-0.990786,0.29105,1,0.539129,0.111677
0.269124,1.434104,-0.759963,1,-0.163813,0.850206
2.983316,-0.24641,0.845555,1,-0.588785,-0.814171
-0.827541,-1.334274,-1.901651,1,-0.409051,-1.120149
-0.715338,-0.090553,0.207632,1,0.228682,0.205149
-0.574795,0.435645,0.567522,1,1.441995,-0.588139
0.230229,-0.333205,-0.375525,1,-1.251154,2.010092
-0.714424,0.526346,-0.443321,1,0.646906,0.162884
-0.858683,-1.275212,2.564779,1,-0.417464,-1.021885
-0.118439,0.89169,0.369806,1,0.50964,-0.233587
-0.532401,-0.630037,-0.136583,1,1.713252,0.473545
-0.231975,1.713089,-0.136583,2,1.450239,-0.149292
0.571908,-0.685793,-0.315899,1,-1.1876,1.414962
-0.839335,0.612655,3.098412,2,-0.216867,-1.086062
-0.466957,0.762128,-1.580625,2,1.493311,-0.770954
-0.656845,-1.473598,-0.136583,1,2.235841,-0.212543
-1.086062,-1.52785,-0.933145,2,-1.746453,-2.062892
-0.814527,-0.841156,1.485927,1,-0.148378,-1.128805
-0.770581,1.887721,-1.655834,1,0.077849,-0.972015
-0.586162,-1.003957,-0.490388,1,0.6243,0.147797
-0.608839,0.810387,2.037296,2,-0.22784,-0.792483
-0.694187,0.176695,-0.136583,2,0.811478,-0.763321
0.052263,-0.664239,0.03224,1,-1.086674,0.289386
-0.743486,-1.32984,0.097495,1,1.392223,0.616508
0.03279,-0.108351,-0.695982,1,-0.268529,0.538112
0.219458,0.029072,0.934946,1,-1.284693,1.863345
2.476545,-0.622222,-0.251589,1,-1.092718,0.347913
-0.59909,0.609146,2.176242,2,0.009317,-0.298001
0.447014,-0.107909,-0.380921,1,0.193197,1.741556
0.702717,-0.764742,0.06077,1,-1.424562,1.199912
-0.084103,1.929716,1.957209,2,0.665772,-0.782773
-0.456539,-0.204664,-0.35015,1,-0.204297,0.334083
-0.445216,-0.120235,-0.136583,1,-0.283926,0.206618
-0.321562,1.887119,-1.075777,2,0.764689,-0.034964
0.938577,-0.668592,0.080053,1,-0.405525,0.443171
-0.678124,-1.567019,-0.136583,1,1.681796,-0.28799
-0.589938,-1.482918,-0.324752,1,-1.188195,1.030899
-0.686274,0.666409,-0.136583,1,-0.229079,-1.03171
-0.44491,-1.003957,-0.804901,1,-1.450477,1.928077
-0.782796,1.639758,-0.136583,1,0.831479,-0.519146
-0.598794,-0.250596,0.58029,1,-1.283886,1.835686
0.271698,0.216894,1.155614,1,-1.294633,1.190218
1.618616,0.163844,1.157406,1,-0.347769,0.0651
-0.439398,0.855822,1.760587,2,-0.354941,-0.600801
0.620259,-0.757645,-0.34547,2,0.224349,1.605208
-0.704278,1.26934,1.191342,2,-0.057623,-0.068111
-0.119055,-0.822972,0.22731,1,0.214,0.796778
1.478805,-0.387351,-0.268805,1,-1.015207,-0.434932
-0.662096,0.543061,0.933759,1,1.544455,-0.8911
-0.29492,-0.013747,-0.451712,1,-1.501087,2.001515
-0.356552,-0.880085,-0.136583,1,0.235197,0.455391
-0.832047,2.402943,-0.136583,1,0.310014,-0.935187
-0.738058,0.982433,-0.58501,1,1.655128,-0.384427
-0.787265,-1.123893,-1.556373,2,0.112819,-1.263343
-0.489377,-0.76671,-0.136583,1,-1.376646,2.254306
-1.227217,1.317612,-0.136583,2,0.10895,-0.626251
-0.768939,1.713202,2.337494,1,-0.187841,-1.060945
2.298631,0.360278,0.558319,1,-0.202566,-0.832091
-0.76122,0.984907,1.087207,1,0.953357,-0.92594
-0.232473,-0.792953,-0.419439,1,-1.451908,0.512708
-0.19858,1.245311,1.765138,1,-0.227571,-1.154712
-0.336657,0.356523,1.028733,1,-1.485799,2.017389
-0.698664,-1.590635,-0.136583,1,1.867072,0.221693
-0.595098,-1.484628,-0.791055,1,2.247003,-0.154298
-0.695563,2.539573,-1.962611,2,-1.514183,-0.689514
-0.028497,-0.753027,0.058021,1,0.018688,0.669149
-0.586735,0.81453,1.229452,2,0.004201,-0.054257
-0.46276,-1.079751,0.335708,1,0.871244,0.724574
-0.745755,1.742065,-1.23233,1,0.543635,-0.952335
1.319244,-0.094506,0.492359,1,-0.408066,0.73643
0.324753,-0.063676,-0.136583,1,0.050859,1.68438
-0.569922,-1.177513,-0.136583,1,1.318711,0.331287
-0.283126,0.251538,-0.550751,1,0.319123,1.697469
0.565003,-0.349509,-0.232065,1,-1.079358,-0.046831
1.510677,0.215279,0.324021,1,-0.238969,1.033072
-0.472493,0.394679,1.516071,2,0.532969,1.133218
-0.843081,0.155894,1.710032,1,-0.470736,-0.895821
-0.798119,0.992439,-0.136583,1,-0.363615,-1.086975
-0.19858,-0.068573,0.337068,1,-1.410042,2.620157
-0.690435,1.684628,-0.136583,1,-0.049126,-0.651727
-0.278289,0.547043,0.693686,2,0.825093,-0.842212
-0.833215,-0.500597,-0.136583,1,0.238756,-0.940148
-1.231742,-0.891388,-0.429458,1,-1.564976,2.293363
2.615925,-0.693742,-0.416406,1,-0.947993,-1.061396
-0.304321,-0.853057,0.206473,1,-1.594833,2.246151
2.161626,0.735174,-0.527588,1,-0.338401,-1.115893
0.412859,0.429379,-0.498795,2,0.834894,0.652734
1.605981,1.812307,-1.054765,1,-0.271526,-1.162273
-0.32323,-0.819021,-0.399891,1,-1.553387,1.914482
2.097124,-0.800926,-0.321689,1,0.724621,-0.207161
-0.373034,-0.078381,-0.136583,1,0.994506,1.054305
-0.450091,0.585585,3.54023,2,0.52024,-0.350263
1.749309,1.021176,-0.787895,1,-0.282508,-0.454522
0.465728,-0.735877,0.134308,1,-1.277254,0.888111
-0.598837,2.317459,-1.301362,2,0.086908,-0.210216
-0.046279,-1.026642,-0.413134,2,1.10882,0.998692
-0.17062,1.470324,-1.125119,2,-0.085069,-0.771464
-0.676637,-1.258441,-1.372433,2,1.448943,-0.528173
-0.297687,-0.892028,0.703792,1,-1.59061,2.685053
-0.480678,-0.389344,-1.499548,2,1.344191,1.545094
-0.752056,-0.907514,-0.136583,1,-0.25671,-1.038814
1.308344,-0.245416,-0.377267,1,-0.678201,-0.765992
-0.662069,2.36779,-0.136583,2,0.19346,-0.61494
-0.869946,0.763371,-0.136583,1,-0.437977,-1.167893
-0.628525,0.855809,-0.78827,2,0.086902,1.059898
-0.722317,-1.187749,2.147942,2,0.725215,-0.792582
1.42122,-0.755304,0.038501,1,-1.077018,0.289021
-0.715785,1.202713,-0.136583,2,0.146768,-0.564177
-1.027497,1.161673,1.585235,2,0.943027,-0.595764
0.037111,0.157191,0.964844,2,0.149919,0.90012
-0.2577,0.83807,-0.988697,2,1.536826,-0.383873
-0.643542,-1.161815,-0.691116,1,1.858244,-0.510242
-1.887051,-0.072611,-0.921493,1,-1.139007,-0.439946
-0.298261,-1.108954,-0.136583,1,0.824185,1.389006
-0.128641,-0.736861,-0.136583,1,-1.415155,1.131056
-0.561326,0.08095,0.385706,1,0.141903,0.649185
-0.595734,-0.759729,-0.376812,1,-1.287987,1.789567
2.4339,-0.168206,-0.296567,1,-1.007721,-0.603851
-0.392924,-1.385544,-0.635715,1,1.926223,-0.026386
2.610382,-0.09161,-0.289499,1,-0.584646,-0.793508
-0.678884,-0.021003,-0.44146,1,0.06188,0.566382
0.076351,0.266092,-0.340264,1,-1.273673,1.893661
1.317637,-0.184716,0.736517,1,-0.291628,0.399096
-0.348598,0.845188,2.961308,2,0.509413,-0.321984
-0.84989,1.469093,-0.655951,2,-0.187535,-1.101314
0.803902,1.399416,-0.844397,1,-0.221736,0.284615
-0.196031,-1.258604,-1.533087,2,0.139566,1.700524
-0.862789,0.170726,-1.618619,1,-0.368715,-1.064913
0.379065,-0.718646,-0.2441,1,-1.275041,1.685332
-0.508162,0.220675,-0.504768,1,0.411426,0.009358
-0.750213,2.307968,-1.482658,2,0.104885,-0.87308
-0.819112,-0.500597,-0.136583,2,0.493496,-0.634832
-0.707862,2.214111,-1.760551,2,-0.177644,-0.556874
2.587429,0.366489,-0.44753,1,-1.112265,0.146246
-0.505971,1.858231,-0.984634,2,-2.000898,0.07544
-0.782905,2.399967,-1.86615,1,0.793832,-0.478642
-0.334328,1.268561,-1.366125,2,0.178604,-0.233164
-0.173444,0.279744,-0.773068,1,-1.448669,2.191878
1.362261,-0.726161,-0.313183,1,-0.153867,0.841746
0.162167,-0.258806,-0.291117,1,-1.152494,0.43289
0.780856,-0.620468,0.021551,1,-1.095294,0.206736
0.78768,-0.217726,0.096517,1,-0.185302,1.21796
-0.675122,-1.423744,-0.026362,1,2.044222,-0.441863
-0.240259,-1.198019,-0.662003,2,1.201523,-0.229463
0.759988,-0.654462,-0.270811,1,-1.201581,0.603771
-0.663296,-1.493653,-0.136583,1,1.718806,-0.226149
-0.834296,2.359416,-1.663353,2,0.231087,-0.777359
-0.169181,-0.906801,0.183564,1,0.164423,1.687646
2.729558,-0.380244,-0.285708,1,-0.710578,-1.79053
-0.262952,-0.941103,-0.399275,1,0.679409,1.102574
1.448865,-0.387427,-0.226766,1,-0.924519,-1.052956
0.224582,-0.24633,-0.296381,1,-1.150527,0.414536
0.183933,0.80647,0.531505,1,-1.405588,1.500761
-0.809355,0.391028,-0.136583,2,0.198423,-0.977981
0.044289,-1.184298,0.466905,2,1.433815,0.08437
0.035804,0.47376,2.257598,1,-1.29935,1.314181
-0.78966,-0.928515,-0.277196,1,0.586588,-0.21071
-0.688782,-1.414338,1.864996,1,1.249933,0.284791
0.215987,0.545791,-1.333803,1,0.552755,1.096535
-0.19858,-0.80143,-0.379143,1,-1.347614,1.686765
-0.172689,-0.260598,-0.360179,1,-1.187341,0.328631
-0.213857,0.985672,1.309303,2,1.476249,-0.291057
-0.835015,0.07986,-0.136583,2,-0.265563,-0.948065
-0.82617,0.377286,-0.022445,1,-0.117513,-1.031679
-0.679626,1.907218,-0.136583,2,-0.198777,-0.150279
0.488925,-1.040297,1.150834,1,-0.194372,0.743668
-0.675107,0.627862,-0.136583,2,1.832958,-0.787309
-0.636173,0.083369,2.416678,1,-1.280891,1.677036
0.771482,-0.984514,-0.402968,1,-1.180783,0.391506
-0.876945,-1.221828,3.574489,1,-0.444762,-1.145098
2.602288,0.010917,-0.550883,1,-0.529057,-1.859379
1.150308,-0.602988,-0.017872,1,-1.032783,-0.19359
0.656556,-1.186784,-0.582251,2,1.937774,-0.550813
0.479924,1.419993,-0.939335,2,0.036965,0.689793
-0.84821,0.426188,-1.389949,1,-0.365164,-0.958664
-0.229768,-0.817391,-0.405786,1,-1.645664,2.148297
3.578869,-0.65953,-0.251297,1,-0.298651,-1.762329
-0.293634,-0.753027,-0.136583,1,0.400469,0.664319
-0.814044,2.05005,-1.906585,1,-1.976196,-0.63374
-0.547916,-1.439115,1.104372,2,1.862026,-0.771973
-0.530845,0.501438,-0.774192,1,1.259172,-0.663642
-0.812458,1.030228,-0.280254,2,-0.453272,-0.610115
-0.598055,1.167059,-1.820674,2,0.461587,-0.248287
-0.79785,2.040245,0.841033,1,0.745757,-0.760573
-0.62145,-1.001893,-0.136583,2,0.203685,-0.55552
-0.637695,2.163944,0.691456,2,0.159903,-0.525947
-0.455681,0.419732,0.642962,2,1.375788,-0.891768
-0.366825,0.358636,1.331787,2,-0.129365,1.154768
-0.790168,-0.060274,1.46459,2,-0.486665,-1.112158
1.066941,-0.94097,-0.423014,1,0.860374,0.464239
-0.558402,1.782126,1.950156,1,-0.365767,-1.113744
1.478805,-0.402729,-0.024455,1,-0.934593,-0.689695
-0.398418,-0.862264,-0.404075,1,-1.493665,2.313409
0.613982,-0.7085,-0.38903,1,-1.155174,1.007716
2.475019,-0.176883,0.399355,1,-0.426509,-0.174249
0.059106,0.89857,-1.419319,2,1.036119,0.144801
2.873677,0.592555,-0.485663,1,-0.526716,-0.673995
0.559855,0.275749,0.33826,2,0.939364,-0.745137
0.917395,-0.222406,0.146764,1,-1.237929,1.236314
-0.350542,-1.108556,-0.603921,1,0.786765,1.661549
0.258539,-0.255163,-0.848299,1,-1.17041,0.823897
0.008719,-1.169153,0.466905,2,1.309472,0.023305
-0.65293,1.285761,-0.136583,2,-0.088778,-0.467628
-0.804268,0.295489,-0.136583,1,0.651498,-0.775879
0.182946,-0.614281,0.004586,1,-1.023464,-0.569078
1.439817,-0.206084,-0.251606,1,-0.5007,-0.105582
1.564827,-0.619596,-0.240873,1,-0.420071,-0.450744
-0.746392,0.473487,-0.136583,2,-0.277897,-0.658911
-0.812722,0.945699,-0.136583,2,0.659764,-0.690766
1.735661,-0.382042,-0.588425,1,-1.218851,0.646976
-0.542308,0.676322,1.048394,2,1.275953,-0.79373
0.157106,0.99957,-0.791884,1,-1.269631,1.58622
1.313433,-0.32473,0.097983,1,-0.631211,-0.315999
2.362458,-0.88926,-0.354273,1,0.562199,-0.594724
-0.654685,0.42084,-0.642793,1,0.181211,0.558298
0.845265,0.451442,0.597939,1,-0.204679,0.955827
-0.270699,2.191187,-1.352961,2,0.386854,-0.132008
0.219458,0.028963,0.935081,1,-1.284376,1.862652
-0.483921,0.146746,-0.533804,1,0.436139,0.639844
-0.788481,-1.208478,-0.136583,1,1.292043,-0.243869
0.000542,1.357158,-0.755919,2,0.367274,0.827552
-0.610612,0.770314,2.141758,2,0.755093,-0.10456
-0.869975,0.283424,-0.559158,1,-1.130829,-0.168292
-0.830459,0.068732,1.5027,2,-0.553696,-0.733114
-0.274584,-0.12967,0.290553,1,-0.11583,1.485721
-0.273819,1.29642,-0.722916,2,0.910199,0.631396
-0.611327,0.930684,2.446385,2,1.51113,-0.864281
-0.426546,1.711407,-0.136583,1,0.572011,-0.530813
-2.097106,-0.671953,-0.285628,1,-1.179423,0.351649
-0.445794,1.631447,-1.894876,2,-0.086563,-0.6167
-0.767254,0.103939,-0.136583,2,-0.535961,-1.040226
-0.82784,0.867322,-0.136583,2,-0.268217,-0.994565
-0.649512,-0.651189,-0.136583,1,0.481242,-0.781888
-0.055884,-0.223867,-0.657055,1,-1.556322,1.557972
-0.726761,-0.969075,-0.401417,1,0.645987,-0.092657
0.681745,-0.658079,-0.284402,1,-1.196025,0.647246
0.032206,-0.059734,-0.823097,1,-1.180326,0.436685
-0.810509,0.297141,-0.136583,2,0.137813,-1.006387
-0.249806,0.338782,1.940306,2,1.034509,0.067086
-0.850714,2.237588,-0.136583,1,-0.073362,-0.76091
-0.52708,-0.016398,-0.487348,1,0.068563,0.550484
0.372847,-0.380511,0.252481,1,-0.569236,-0.462005
2.024936,0.096117,-0.691964,1,-0.2073,-0.820113
-0.422521,-0.195651,-0.136583,1,1.557627,0.298892
-0.488513,-1.368135,0.665911,2,2.378488,-0.703257
-0.833907,-1.293509,2.140211,2,-0.050978,-0.996642
-0.674975,0.634943,1.7121,1,-0.397054,-0.836655
-0.749836,0.664088,-0.136583,1,1.621403,-0.426544
-0.487688,-1.490753,0.607954,1,1.773937,-0.275171
-0.618925,0.696566,-0.136583,2,0.132349,-0.441055
-0.128429,0.255177,1.357132,2,0.606287,1.306755
1.758077,-0.603023,-0.006997,1,-0.49009,-0.546497
1.310859,-0.074915,-0.63146,1,0.458496,-0.044082
0.816024,-0.334029,-0.276489,1,-1.077403,0.161545
0.286836,-0.183959,0.458196,1,-1.351103,1.175707
2.660945,-0.347147,-0.316387,1,-0.659661,-1.805146
2.42144,-0.330866,-0.2414,1,-0.696564,-1.777784
1.723736,-0.773296,0.247891,1,0.019508,-0.328178
-0.474401,-0.930957,-0.413482,1,-1.48107,2.821988
-0.794863,1.881168,-0.136583,2,0.410821,-0.63678
2.472888,-0.778918,-0.031698,1,-0.967704,-0.796173
-0.629606,1.71914,-1.350889,2,-1.750057,-0.528638
-0.731151,0.182038,-0.136583,1,-0.131013,-1.014819
-0.686274,-0.074211,-0.34441,1,-1.252982,0.575418
1.611815,0.048498,-0.544144,1,-0.327626,-0.007668
-0.393287,0.490087,-0.552959,1,0.768136,1.552532
1.324554,-0.210123,-0.314206,1,-1.127378,0.20804
-0.338816,-0.864539,-0.459679,1,-1.54344,2.148144
-0.712686,-1.18889,-0.533839,1,1.265061,-0.137859
3.578869,-1.03815,-0.136583,1,-0.432605,-1.191153
-0.672416,-1.354356,0.809436,2,1.518575,-0.680866
3.156467,-0.59897,-0.01305,1,-0.630902,-1.798109
2.796238,-0.380328,-0.227095,1,-0.484928,-0.776078
1.72674,-0.565467,-0.057589,1,-0.923505,-1.066256
0.185113,-0.29058,1.58085,2,1.25566,-0.519899
1.114488,-0.090116,-0.009184,1,-1.017256,-0.159186
-0.839546,1.354647,-0.136583,1,-0.27689,-1.085919
0.931625,-0.625738,-0.136583,1,-1.128638,0.341967
-0.577513,-1.382291,-0.889087,1,1.954318,-0.060168
-0.826365,0.068732,-0.136583,2,0.123714,-0.955836
-0.32313,-1.052852,-0.505728,1,0.884643,1.395445
1.472633,-0.802293,0.130515,1,0.127645,0.766157
2.694995,-0.353773,-0.2536,1,-0.630394,-0.708525
0.561579,-0.808988,-0.633347,1,-1.274829,1.565293
-0.116079,-0.18323,-0.415375,1,-1.352306,1.608568
1.42823,-1.058811,-0.416387,1,1.419962,-0.854821
3.170557,-0.138919,-0.026261,1,-0.997511,-1.868491
-1.050485,-2.48534,-0.136583,1,-2.111571,-2.03916
-1.064471,1.773714,-0.136583,2,-1.513633,-1.937636
-0.780913,0.851051,-0.895139,1,1.839366,-0.269637
1.033287,0.212269,0.739359,1,-1.201372,1.141302
-0.45554,1.72489,-1.193087,1,0.580958,-0.543864
-0.383473,0.778574,1.641932,2,1.066245,-0.171441
-0.622143,2.131993,-0.136583,2,1.023681,0.154929
-0.688801,1.851075,-1.302552,1,0.620885,-0.673351
0.810481,-0.59106,-0.018272,1,-0.99015,-0.196715
-0.507854,-0.391564,-0.431813,1,-0.124454,0.501863
-0.188475,2.020258,-1.111759,1,0.050837,-0.903489
0.246742,0.372293,0.792331,1,1.269524,1.056467
-0.207088,0.377387,0.500307,2,0.507198,1.835686
1.270206,-0.3118,-0.395757,1,-0.62297,-0.896105
-0.772756,1.946024,-1.295792,1,0.093132,-0.509871
1.319931,-0.310711,-0.395126,1,-0.623041,-0.893173
-0.493033,-1.19636,0.756731,2,2.462514,-0.684638
-0.839733,0.644782,2.159773,2,-0.509148,-0.664976
-0.786704,0.968197,-0.136583,2,0.015881,-0.366917
0.357149,-0.708148,-0.469178,1,-0.146693,1.03111
-0.33621,-0.734288,0.086823,1,-1.410741,1.192427
2.997407,-0.813154,-0.232597,1,-0.945796,-1.035689
1.291226,0.377844,-0.304441,1,-1.133497,1.100177
-0.214614,-1.250623,1.150834,1,-1.394124,2.585153
-0.329329,-0.885482,-0.754818,1,-1.479266,2.366978
-0.520461,1.12706,1.268177,1,1.230828,-0.915035
-0.524252,-1.130276,-0.626785,1,0.682565,0.544856
-0.699994,-1.409611,-0.876314,1,2.073311,-0.129246
-0.345008,-0.066925,-0.136583,1,-1.616685,1.418252
1.773169,0.840053,-0.616096,1,-1.183287,0.642288
-0.551021,0.075082,-0.49905,1,0.507706,0.619281
0.772204,-0.062585,0.415147,1,0.032204,0.369345
0.972977,0.398646,-0.136583,1,-0.091863,0.303862
1.98185,0.202938,-0.222889,1,-0.619417,-0.919849
0.574307,-0.693433,-0.266791,1,-0.461899,0.142322
-0.350037,1.153073,3.364768,2,0.616206,-0.950183
-0.802322,-1.48749,-0.136583,2,-0.378057,-0.661956
0.024089,-0.918557,-0.409976,2,0.877652,1.140668
0.899042,2.237588,0.968374,2,0.510256,-0.181311
-0.589772,1.102768,-0.136583,2,0.317146,-0.212038
0.447108,-0.698106,-0.136583,1,-1.211247,1.171418
-0.610199,-1.075465,-0.136583,2,0.85938,-0.343796
-0.617666,-0.606968,-0.758876,1,1.913991,-0.028066
-0.335139,-0.801252,-0.42237,1,-1.465607,2.557411
-0.439759,-0.885482,-0.136583,1,0.088835,0.884257
-1.120972,-1.16571,-0.509113,1,0.981171,-0.052131
-0.301613,-0.151173,0.209783,1,-0.015217,1.308459
-0.811326,-1.424425,-1.513972,2,-0.395884,-0.669671
1.709564,-0.279228,-0.283982,1,-0.594316,-1.753989
0.28368,-0.720831,-0.337303,1,-1.27475,1.558337
2.518386,0.139109,-0.542589,1,0.632674,-1.072999
-0.570908,0.15718,-1.497809,1,0.91035,-0.971824
-0.686325,2.315413,-0.136583,2,0.509575,-0.391011
0.120403,-0.811407,-0.395013,1,-1.558019,1.973267
-0.293792,1.478271,-1.208425,2,0.273901,-0.879273
-1.072586,1.002131,-0.136583,1,0.88634,-0.665582
-0.30037,0.356139,-0.440024,1,-1.488825,2.10844
-0.843719,-1.20735,-0.666365,1,0.901014,-0.3908
-0.680705,0.419012,2.152529,2,0.550053,-0.630287
-0.564157,-0.348086,-0.485912,1,0.243294,0.062914
-0.588127,0.748272,1.667209,1,0.865074,1.063987
-0.327615,0.454253,2.540006,2,1.083016,-0.678131
-0.845086,0.494091,-0.534925,2,-0.001894,-0.967766
-0.684332,-1.3021,-0.136583,1,1.867115,-0.14384
0.164971,0.097531,2.082448,2,0.487056,0.156645
-0.627569,1.91858,-1.496773,2,-0.042664,-0.829713
-0.551204,0.626072,0.822049,1,1.024265,-0.37192
-0.506715,0.377387,-0.435184,2,1.009926,2.218515
-0.647394,-1.363245,-0.722854,1,1.986065,-0.405901
-1.144949,1.898531,-2.125983,2,-0.007687,-1.077206
-0.816853,0.915091,-0.745282,1,0.768481,-0.808668
-0.753484,0.871314,-0.136583,1,0.926483,-0.701102
-0.158484,-0.100736,0.34062,1,-1.433735,2.644762
2.137114,-0.006339,0.241288,1,-0.398589,-0.116251
-0.373259,-0.804249,-0.410652,1,-1.482864,2.374498
0.345993,1.040523,2.581439,2,1.229542,-0.632081
3.170709,-0.621283,-0.232345,1,-0.379553,-0.818827
-0.660115,-1.411822,-0.838498,1,2.575855,-0.108566
2.051592,-0.60125,-0.019887,1,-0.457577,-0.615993
-0.378035,0.442964,-0.641547,2,0.311451,1.303571
-0.17986,-0.178665,-0.35494,1,-1.299252,2.012877
1.968889,0.403819,-0.500546,1,0.094598,-0.230109
-0.624141,-1.446103,-0.231568,1,2.091206,-0.204142
0.954776,-0.75151,-0.327851,1,-1.329512,1.424632
-0.21472,-1.382291,-0.399891,1,-1.432011,2.195332
-0.7778,0.570426,2.636441,1,-0.384807,-1.123769
1.052664,-0.852923,1.119301,1,-1.23325,1.068135
-0.733552,0.911965,2.395015,2,-0.596741,-0.840895
-0.199746,-0.780895,-0.390759,1,-1.348029,2.295114
-0.81938,0.401949,1.13271,1,-0.261518,-0.740861
-0.558643,-1.282835,0.744279,1,1.5692,-0.130562
-0.430285,1.06479,3.33586,2,0.619124,-0.783866
-0.178311,-1.042898,-1.009187,1,0.61532,0.703682
-0.640853,-1.089428,0.450351,1,0.409568,0.308997
-0.027063,2.346197,-1.270515,1,0.614953,-0.839206
-0.304788,1.010693,1.050378,2,0.903953,-0.778384
2.652479,-0.155533,-0.271781,1,-0.580393,-0.803597
0.331961,-1.4702,-0.681705,1,-0.069116,0.95994
0.128455,-0.263715,-0.416406,1,-1.190251,1.185812
0.672463,0.273393,1.566638,1,-1.339842,1.094255
-0.329633,0.830085,-0.739476,1,1.716958,-0.545242
-0.631523,-1.458342,-0.848129,1,1.840144,-0.144381
2.488691,-0.001462,-0.359172,1,0.724956,-1.056133
-0.563358,-0.710998,-0.316915,1,-1.220225,1.10181
-1.081158,-1.282614,-0.223607,1,1.278201,-0.221238
-0.560575,-0.17987,1.573059,1,1.018981,-0.965261
0.084536,0.579986,1.347361,2,0.966767,0.109304
-0.459135,-0.155407,-0.136583,1,-0.368432,0.211964
-0.507981,-0.195148,-0.740188,1,1.000416,1.107568
3.38251,-0.604546,-0.240345,1,-0.96497,-1.834009
-0.711561,1.57966,-0.136583,2,-0.131249,-0.754261
0.480972,-0.600976,-0.234401,1,-1.056342,-0.218089
-0.446274,0.506832,-0.136583,1,0.35945,1.530665
0.051413,0.240521,-0.457066,2,1.000179,1.289765
-0.606329,1.346537,-1.19189,2,0.790212,0.478586
-0.696646,-1.272671,-0.59855,1,1.155382,0.155928
2.517186,-0.617612,-0.238006,1,-0.970972,-0.854898
-0.684223,-1.008496,-0.481395,2,0.659094,-0.439152
-0.400508,-1.796265,-1.569234,2,1.005376,-0.323123
